"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","wheelchair_boarding"
"LTFRB_4658",,"Calbayog Street, Mandaluyong City",,14.5806,121.05,,,0,,0
"LTFRB_4659",,"Mariveles Street, Mandaluyong City",,14.5812,121.051,,,0,,0
"LTFRB_466",,"Sta. Maria - Tungkong Mangga Rd, City of San Jose del Monte",,14.7923,121.059,,,0,,0
"LTFRB_4660",,"J P Rizal, Mandaluyong City",,14.5845,121.021,,,0,,0
"LTFRB_4661",,"J P Rizal, Mandaluyong City",,14.5799,121.021,,,0,,0
"LTFRB_4662",,"Senator Neptali A Gonzales St, Mandaluyong City",,14.5824,121.031,,,0,,0
"LTFRB_4663",,"Senator Neptali A Gonzales St, Mandaluyong City",,14.5851,121.032,,,0,,0
"LTFRB_4664",,"Bataan, Manila City",,14.5961,121.018,,,0,,0
"LTFRB_4665",,"Bataan, Manila City",,14.5945,121.021,,,0,,0
"LTFRB_4666",,"Haig, Mandaluyong City",,14.5939,121.028,,,0,,0
"LTFRB_4667",,"Muelle de Binondo, Manila City",,14.5967,120.975,,,0,,0
"LTFRB_4669",,"Sto Cristo, Manila City",,14.5997,120.973,,,0,,0
"LTFRB_467",,"Sta. Maria - Tungkong Mangga Rd, City of San Jose del Monte",,14.7929,121.057,,,0,,0
"LTFRB_4670",,"Sto Cristo, Manila City",,14.601,120.971,,,0,,0
"LTFRB_4671",,"Sta Maria, Manila City",,14.6124,120.967,,,0,,0
"LTFRB_4672",,"Velasquez, Manila City",,14.6148,120.966,,,0,,0
"LTFRB_4673",,"Tayuman Road, Manila City",,14.6174,120.974,,,0,,0
"LTFRB_4674",,"Plaza Santa Cruz, Manila City",,14.5992,120.98,,,0,,0
"LTFRB_4675",,"Evangelista Street, Manila City",,14.6004,120.983,,,0,,0
"LTFRB_4676",,"Evangelista Street, Manila City",,14.6026,120.984,,,0,,0
"LTFRB_4677",,"Sergio H Loyola, Manila City",,14.6088,120.994,,,0,,0
"LTFRB_4678",,"Sergio H Loyola, Manila City",,14.6107,120.996,,,0,,0
"LTFRB_4679",,"Sergio H Loyola, Manila City",,14.613,120.999,,,0,,0
"LTFRB_468",,"Mankor Street / Quirino Highway, City of San Jose del Monte",,14.785,121.075,,,0,,0
"LTFRB_4680",,"Matimyas, Manila City",,14.6138,121.001,,,0,,0
"LTFRB_4681",,"Matimyas, Manila City",,14.6134,121.002,,,0,,0
"LTFRB_4682",,"J Fajardo, Manila City",,14.6122,121,,,0,,0
"LTFRB_4683",,"J Fajardo, Manila City",,14.6109,120.999,,,0,,0
"LTFRB_4684",,"J Fajardo, Manila City",,14.6089,120.996,,,0,,0
"LTFRB_4685",,"Gregorio Araneta Ave, Quezon City",,14.6298,121.012,,,0,,0
"LTFRB_4686",,"Gregorio Araneta Ave, Quezon City",,14.6321,121.01,,,0,,0
"LTFRB_4687",,"Gregorio Araneta Ave, Quezon City",,14.6345,121.009,,,0,,0
"LTFRB_4688",,"Gregorio Araneta Ave, Quezon City",,14.6417,121.006,,,0,,0
"LTFRB_4689",,"Gregorio Araneta Ave, Quezon City",,14.6446,121.005,,,0,,0
"LTFRB_469",,"Pecson Ville Subdivision / Quirino Highway Intersection, City of San Jose del Monte",,14.7869,121.075,,,0,,0
"LTFRB_4690",,"Gregorio Araneta Ave, Quezon City",,14.6445,121.002,,,0,,0
"LTFRB_4691",,"Gregorio Araneta Ave, Quezon City",,14.644,120.998,,,0,,0
"LTFRB_4692",,"Col. Bonny Serrano Ave, Quezon City",,14.6091,121.048,,,0,,0
"LTFRB_4693",,"Col. Bonny Serrano Ave, Quezon City",,14.6097,121.043,,,0,,0
"LTFRB_4694",,"M Concepcion Ave, Pasig City",,14.5529,121.073,,,0,,0
"LTFRB_4695",,"Elisco Road, Pasig City",,14.5508,121.082,,,0,,0
"LTFRB_4696",,"Elisco Road, Pasig City",,14.5493,121.083,,,0,,0
"LTFRB_4697",,"Elisco Road, Pasig City",,14.5489,121.087,,,0,,0
"LTFRB_4698",,"Elisco Road, Pasig City",,14.5463,121.088,,,0,,0
"LTFRB_4699",,"Elisco Road, Pasig City",,14.5424,121.089,,,0,,0
"LTFRB_47",,"PWRHAUZ Ministries Inc., Malhacan Road, City of Meycauayan",,14.7386,120.965,,,0,,0
"LTFRB_470",,"Narra Street Main Road / Quirino Highway Intersection, City of San Jose del Monte",,14.7829,121.075,,,0,,0
"LTFRB_4700",,"F Manalo, Pasig City",,14.5417,121.085,,,0,,0
"LTFRB_4701",,"F Manalo, Pasig City",,14.5411,121.087,,,0,,0
"LTFRB_4702",,"Labao, Pasig City",,14.5403,121.09,,,0,,0
"LTFRB_4703",,"Labao, Pasig City",,14.5403,121.096,,,0,,0
"LTFRB_4704",,"Labao, Pasig City",,14.5368,121.099,,,0,,0
"LTFRB_4705",,"M H Del Pilar St, Pasig City",,14.5644,121.078,,,0,,0
"LTFRB_4706",,"P Rosales, Pasig City",,14.5446,121.069,,,0,,0
"LTFRB_4707",,"P Rosales, Pasig City",,14.5412,121.069,,,0,,0
"LTFRB_4708",,"S E Approach, Pasig City",,14.587,121.096,,,0,,0
"LTFRB_4709",,"De Castro, Pasig City",,14.5883,121.097,,,0,,0
"LTFRB_471",,"Diamond Crest Village / Quirino Highway Intersection, City of San Jose del Monte",,14.781,121.074,,,0,,0
"LTFRB_4710",,"Naval, Cainta",,14.5687,121.133,,,0,,0
"LTFRB_4711",,"L Wood Rd, Cainta",,14.5717,121.132,,,0,,0
"LTFRB_4712",,"Velasquez St, Taytay",,14.5434,121.135,,,0,,0
"LTFRB_4713",,"Velasquez St, Taytay",,14.5459,121.137,,,0,,0
"LTFRB_4714",,"Velasquez St, Taytay",,14.5482,121.139,,,0,,0
"LTFRB_4715",,"Col Guido St, Angono",,14.5244,121.156,,,0,,0
"LTFRB_4716",,"Santo Nino Street, Antipolo",,14.5837,121.179,,,0,,0
"LTFRB_4717",,"Santo Nino Street, Antipolo",,14.5823,121.18,,,0,,0
"LTFRB_4718",,"Gen Ordonez Ave, Marikina City",,14.6516,121.113,,,0,,0
"LTFRB_4719",,"Gen Ordonez Ave, Marikina City",,14.6537,121.114,,,0,,0
"LTFRB_472",,"Pleasant Hills Gate 1 / Quirino Highway Intersection, City of San Jose del Monte",,14.7784,121.074,,,0,,0
"LTFRB_4720",,"Gen Ordonez Ave, Marikina City",,14.6564,121.115,,,0,,0
"LTFRB_4721",,"Gen Ordonez Ave, Marikina City",,14.6572,121.117,,,0,,0
"LTFRB_4722",,"F Balagtas, Marikina City",,14.6588,121.119,,,0,,0
"LTFRB_4723",,"Balete Drive, Marikina City",,14.666,121.129,,,0,,0
"LTFRB_4724",,"Modesta, Marikina City",,14.6676,121.128,,,0,,0
"LTFRB_4725",,"Modesta, Marikina City",,14.6694,121.129,,,0,,0
"LTFRB_4726",,"Horsehsoe Street, Marikina City",,14.6692,121.131,,,0,,0
"LTFRB_4727",,"Daisey Street, Marikina City",,14.6676,121.133,,,0,,0
"LTFRB_4728",,"Barangay Silagan Road, Marikina City",,14.6656,121.133,,,0,,0
"LTFRB_4729",,"Barangay Silagan Road, Marikina City",,14.665,121.137,,,0,,0
"LTFRB_473",,"Brighton School, Quirino Highway, City of San Jose del Monte",,14.7768,121.075,,,0,,0
"LTFRB_4730",,"Barangay Silagan Road, Marikina City",,14.6642,121.142,,,0,,0
"LTFRB_4731",,"Road 8, Quezon City",,14.6613,121.035,,,0,,0
"LTFRB_4732",,"Road 8, Quezon City",,14.6616,121.034,,,0,,0
"LTFRB_4733",,"Road 8, Quezon City",,14.662,121.032,,,0,,0
"LTFRB_4734",,"Road 10, Quezon City",,14.6641,121.033,,,0,,0
"LTFRB_4735",,"Road 10, Quezon City",,14.6625,121.034,,,0,,0
"LTFRB_4736",,"Susana, Quezon City",,14.7086,121.04,,,0,,0
"LTFRB_4737",,"Susana, Quezon City",,14.7086,121.042,,,0,,0
"LTFRB_4738",,"Masaya, Quezon City",,14.7079,121.043,,,0,,0
"LTFRB_4739",,"Masaya, Quezon City",,14.7062,121.043,,,0,,0
"LTFRB_474",,"Un named Road linking Quirino Highway and Malaria Road, City of San Jose del Monte",,14.7742,121.077,,,0,,0
"LTFRB_4740",,"Belen, Quezon City",,14.7055,121.045,,,0,,0
"LTFRB_4741",,"J P Rizal, Quezon City",,14.7047,121.046,,,0,,0
"LTFRB_4742",,"J P Rizal, Quezon City",,14.7043,121.049,,,0,,0
"LTFRB_4743",,"J P Rizal, Quezon City",,14.7046,121.051,,,0,,0
"LTFRB_4744",,"J P Rizal, Quezon City",,14.7057,121.053,,,0,,0
"LTFRB_4745",,"R Humabon, Quezon City",,14.7057,121.054,,,0,,0
"LTFRB_4746",,"R Humabon, Quezon City",,14.7051,121.056,,,0,,0
"LTFRB_4747",,"Jose Abad Santos, Quezon City",,14.7061,121.056,,,0,,0
"LTFRB_4748",,"Jose Abad Santos, Quezon City",,14.7082,121.054,,,0,,0
"LTFRB_4749",,"Jose Abad Santos, Quezon City",,14.7096,121.05,,,0,,0
"LTFRB_475",,"Un named Road linking Quirino Highway and Malaria Road, City of San Jose del Monte",,14.7721,121.078,,,0,,0
"LTFRB_4750",,"P Paterno, Quezon City",,14.7089,121.05,,,0,,0
"LTFRB_4751",,"Balagtas, Quezon City",,14.7055,121.05,,,0,,0
"LTFRB_4752",,"SM Fairview, Quezon City",,14.7321,121.059,,,0,,0
"LTFRB_4753",,"Malanting, Quezon City",,14.7499,121.077,,,0,,0
"LTFRB_4754",,"Malanting, Quezon City",,14.7499,121.072,,,0,,0
"LTFRB_4755",,"Malanting, Quezon City",,14.7498,121.068,,,0,,0
"LTFRB_4756",,"Malanting, Quezon City",,14.7498,121.064,,,0,,0
"LTFRB_4757",,"Dama de Noche St, Quezon City",,14.7534,121.063,,,0,,0
"LTFRB_4758",,"Prime Rose Street, Quezon City",,14.7506,121.065,,,0,,0
"LTFRB_4759",,"Llano Road, Caloocan City",,14.7387,121.007,,,0,,0
"LTFRB_476",,"Quirino Highway, City of San Jose del Monte",,14.7702,121.079,,,0,,0
"LTFRB_4760",,"Llano Road, Caloocan City",,14.7366,121.009,,,0,,0
"LTFRB_4761",,"Llano Road, Caloocan City",,14.7341,121.011,,,0,,0
"LTFRB_4762",,"Llano Road, Caloocan City",,14.7325,121.013,,,0,,0
"LTFRB_4763",,"Llano Road, Caloocan City",,14.7311,121.014,,,0,,0
"LTFRB_4764",,"Llano Road, Caloocan City",,14.731,121.016,,,0,,0
"LTFRB_4765",,"Llano Road, Caloocan City",,14.7305,121.019,,,0,,0
"LTFRB_4766",,"Damong Maliit Road, Caloocan City",,14.7291,121.021,,,0,,0
"LTFRB_4767",,"Damong Maliit Road, Caloocan City",,14.7272,121.023,,,0,,0
"LTFRB_4768",,"Damong Maliit Road, Caloocan City",,14.726,121.025,,,0,,0
"LTFRB_4769",,"Damong Maliit Road, Caloocan City",,14.7243,121.027,,,0,,0
"LTFRB_477",,"Quirino Highway / Malaria Road Intersection, City of San Jose del Monte",,14.7691,121.08,,,0,,0
"LTFRB_4770",,"Damong Maliit Road, Caloocan City",,14.7238,121.031,,,0,,0
"LTFRB_4771",,"Teofilo Samson Road, Caloocan City",,14.7352,121.022,,,0,,0
"LTFRB_4772",,"Teofilo Samson Road, Caloocan City",,14.7374,121.023,,,0,,0
"LTFRB_4773",,"Teofilo Samson Road, Caloocan City",,14.7389,121.025,,,0,,0
"LTFRB_4774",,"Glen T de Leon, Valenzuela City",,14.6896,120.976,,,0,,0
"LTFRB_4775",,"Glen T de Leon, Valenzuela City",,14.6892,120.978,,,0,,0
"LTFRB_4776",,"Glen T de Leon, Valenzuela City",,14.6891,120.98,,,0,,0
"LTFRB_4777",,"Glen T de Leon, Valenzuela City",,14.6886,120.982,,,0,,0
"LTFRB_4778",,"Glen T de Leon, Valenzuela City",,14.6876,120.984,,,0,,0
"LTFRB_4779",,"Glen T de Leon, Valenzuela City",,14.6864,120.985,,,0,,0
"LTFRB_478",,"Malaria Road / Purok 2 Intersection, City of San Jose del Monte",,14.7701,121.078,,,0,,0
"LTFRB_4780",,"Glen T de Leon, Valenzuela City",,14.6854,120.986,,,0,,0
"LTFRB_4781",,"Glen T de Leon, Valenzuela City",,14.6847,120.988,,,0,,0
"LTFRB_4782",,"Glen T de Leon, Valenzuela City",,14.6851,120.99,,,0,,0
"LTFRB_4783",,"Glen T de Leon, Valenzuela City",,14.6854,120.992,,,0,,0
"LTFRB_4784",,"Glen T de Leon, Valenzuela City",,14.6859,120.994,,,0,,0
"LTFRB_4785",,"Glen T de Leon, Valenzuela City",,14.6866,120.995,,,0,,0
"LTFRB_4786",,"Glen T de Leon, Valenzuela City",,14.6871,120.997,,,0,,0
"LTFRB_4787",,"Glen T de Leon, Valenzuela City",,14.6875,120.998,,,0,,0
"LTFRB_4788",,"Glen T de Leon National High School, Valenzuela City",,14.6879,121,,,0,,0
"LTFRB_4789",,"Que Grande, Valenzuela City",,14.6887,121.002,,,0,,0
"LTFRB_479",,"Quirino Highway / Tabon Street Intersection, City of San Jose del Monte",,14.7708,121.076,,,0,,0
"LTFRB_4790",,"M H Del Pilar, Malabon City",,14.6666,120.966,,,0,,0
"LTFRB_4791",,"M H Del Pilar, Malabon City",,14.6645,120.967,,,0,,0
"LTFRB_4792",,"M H Del Pilar, Malabon City",,14.6625,120.969,,,0,,0
"LTFRB_4793",,"M H Del Pilar, Malabon City",,14.6604,120.97,,,0,,0
"LTFRB_4794",,"Sta Maria Tungkong Mangga Road, City of San Jose del Monte",,14.8022,121.034,,,0,,0
"LTFRB_4795",,"Sta Maria Tungkong Mangga Road, City of San Jose del Monte",,14.8038,121.029,,,0,,0
"LTFRB_4796",,"Sta Maria Tungkong Mangga Road, City of San Jose del Monte",,14.8049,121.024,,,0,,0
"LTFRB_4797",,"Sta Maria Tungkong Mangga Road, City of San Jose del Monte",,14.8062,121.02,,,0,,0
"LTFRB_4798",,"Sta Maria Tungkong Mangga Road, City of San Jose del Monte",,14.807,121.017,,,0,,0
"LTFRB_4799",,"Sta Maria Tungkong Mangga Road, City of San Jose del Monte",,14.8071,121.012,,,0,,0
"LTFRB_48",,"Malhacan Road, City of Meycauayan",,14.7374,120.962,,,0,,0
"LTFRB_480",,"Malaria Road, City of San Jose del Monte",,14.7713,121.073,,,0,,0
"LTFRB_4800",,"Sta Maria Tungkong Mangga Road, Santa Maria",,14.8076,121.007,,,0,,0
"LTFRB_4801",,"Sta Maria Tungkong Mangga Road, Santa Maria",,14.8075,121.002,,,0,,0
"LTFRB_4802",,"Sta Maria Tungkong Mangga Road, Santa Maria",,14.8088,120.998,,,0,,0
"LTFRB_4803",,"Sta Maria Tungkong Mangga Road, Santa Maria",,14.8088,120.992,,,0,,0
"LTFRB_4804",,"Sta Maria Tungkong Mangga Road, Santa Maria",,14.8107,120.986,,,0,,0
"LTFRB_4805",,"Sta Maria Tungkong Mangga Road, Santa Maria",,14.8139,120.979,,,0,,0
"LTFRB_481",,"Barracks Road, City of San Jose del Monte",,14.7691,121.073,,,0,,0
"LTFRB_4811",,"R Mercado Street, Santa Maria",,14.8161,120.977,,,0,,0
"LTFRB_4812",,"R Mercado Street, Santa Maria",,14.8185,120.975,,,0,,0
"LTFRB_4813",,"R Mercado Street, Santa Maria",,14.8199,120.971,,,0,,0
"LTFRB_4814",,"R Mercado Street, Santa Maria",,14.8198,120.967,,,0,,0
"LTFRB_4815",,"R Mercado Street, Santa Maria",,14.8197,120.964,,,0,,0
"LTFRB_4816",,"C de Guzman Street, Santa Maria",,14.8211,120.962,,,0,,0
"LTFRB_4817",,"M de Leon Street, Santa Maria",,14.8208,120.962,,,0,,0
"LTFRB_4818",,"Sta Maria Public Market, Santa Maria",,14.8216,120.96,,,0,,0
"LTFRB_482",,"Bgry. 186, Barracks Road, City of San Jose del Monte",,14.7661,121.073,,,0,,0
"LTFRB_4820",,"North Luzon Expressway, Balagtas",,14.8155,120.935,,,0,,0
"LTFRB_4821",,"North Luzon Expressway, Balagtas",,14.8302,120.909,,,0,,0
"LTFRB_4822",,"M H del Pilar Street, Rodriguez",,14.7337,121.166,,,0,,0
"LTFRB_4823",,"M H del Pilar Street, Rodriguez",,14.7343,121.169,,,0,,0
"LTFRB_4824",,"M H del Pilar Street, Rodriguez",,14.7358,121.171,,,0,,0
"LTFRB_4825",,"M H del Pilar Street, Rodriguez",,14.7371,121.173,,,0,,0
"LTFRB_4826",,"M H del Pilar Street, Rodriguez",,14.735,121.173,,,0,,0
"LTFRB_4827",,"M H del Pilar Street, Rodriguez",,14.733,121.175,,,0,,0
"LTFRB_4828",,"M H del Pilar Street, Rodriguez",,14.734,121.178,,,0,,0
"LTFRB_4829",,"M H del Pilar Street, Rodriguez",,14.7332,121.181,,,0,,0
"LTFRB_483",,"Our Lady of the Star Nursery, St Joseph, City of San Jose del Monte",,14.7661,121.071,,,0,,0
"LTFRB_4830",,"M H del Pilar Street, Rodriguez",,14.7319,121.183,,,0,,0
"LTFRB_4831",,"M H del Pilar Street, Rodriguez",,14.7303,121.185,,,0,,0
"LTFRB_4832",,"La Loma Catholic Cemetary, Manila City",,14.6441,120.99,,,0,,0
"LTFRB_484",,"Tala Elementary School, St Joseph, City of San Jose del Monte",,14.7665,121.068,,,0,,0
"LTFRB_485",,"Dr. Jose Rodriguez Memorial Hospital, St Joseph, City of San Jose del Monte",,14.7659,121.065,,,0,,0
"LTFRB_486",,"St Joseph, City of San Jose del Monte",,14.7664,121.064,,,0,,0
"LTFRB_487",,"Dr Uyguanco Avenue, City of San Jose del Monte",,14.7671,121.063,,,0,,0
"LTFRB_488",,"City of San Jose del Monte",,14.7676,121.06,,,0,,0
"LTFRB_489",,"Rhexan Academy, Langit Road, Caloocan City",,14.7714,121.056,,,0,,0
"LTFRB_49",,"Las Vegas Bar, MacArthur Highway, City of Meycauayan",,14.7298,120.961,,,0,,0
"LTFRB_490",,"Tatak Kubo / Langit Road Intersection, Caloocan City",,14.7695,121.055,,,0,,0
"LTFRB_4908",,"Gov W Pascual Ave, Malabon City",,14.6702,120.949,,,0,,0
"LTFRB_4909",,"Gov W Pascual Ave, Malabon City",,14.6709,120.953,,,0,,0
"LTFRB_491",,"Tatak Kubo, Caloocan City",,14.7708,121.052,,,0,,0
"LTFRB_4910",,"Gov W Pascual Ave, Malabon City",,14.6703,120.96,,,0,,0
"LTFRB_4911",,"Gov W Pascual Ave, Malabon City",,14.6688,120.962,,,0,,0
"LTFRB_492",,"Bagong Silang High School, Tatak Kubo, Caloocan City",,14.7712,121.05,,,0,,0
"LTFRB_4927",,"Mindanau Avenue, Caloocan City",,14.7229,121.054,,,0,,0
"LTFRB_4928",,"Mindanau Avenue, Caloocan City",,14.7254,121.057,,,0,,0
"LTFRB_4929",,"Mindanau Avenue, Caloocan City",,14.7313,121.063,,,0,,0
"LTFRB_493",,"Un named Road near Tatak Kubo, Caloocan City",,14.7742,121.05,,,0,,0
"LTFRB_494",,"Un named Road near Old Zabarte, Caloocan City",,14.7742,121.047,,,0,,0
"LTFRB_495",,"Sto. Nino Parish, Old Zabarte, Caloocan City",,14.7751,121.045,,,0,,0
"LTFRB_496",,"Langit Road, Caloocan City",,14.7768,121.046,,,0,,0
"LTFRB_497",,"Green Construction Supply, Langit Road, Caloocan City",,14.7764,121.05,,,0,,0
"LTFRB_498",,"Red Rose Catering Services, Langit Road, Caloocan City",,14.7767,121.049,,,0,,0
"LTFRB_499",,"Old Zabarte / Langit Road Intersection, Caloocan City",,14.7769,121.045,,,0,,0
"LTFRB_5",,"Robinson's, MacArthur Highway, Balagtas",,14.8198,120.904,,,0,,0
"LTFRB_50",,"World of Hope, MacArthur Highway, City of Meycauayan",,14.7302,120.961,,,0,,0
"LTFRB_500",,"Langit Road, Caloocan City",,14.7752,121.052,,,0,,0
"LTFRB_501",,"Langit Road / Luwalhati Street Intersection, Caloocan City",,14.7731,121.054,,,0,,0
"LTFRB_502",,"Langit Road, Caloocan City",,14.7771,121.043,,,0,,0
"LTFRB_503",,"Langit Road, Caloocan City",,14.7777,121.042,,,0,,0
"LTFRB_504",,"Langit Road, Caloocan City",,14.7795,121.039,,,0,,0
"LTFRB_505",,"Lacson, Langit Road, Caloocan City",,14.7799,121.037,,,0,,0
"LTFRB_506",,"Langit Road, Caloocan City",,14.7805,121.036,,,0,,0
"LTFRB_507",,"Un named Road near Langit Road, Caloocan City",,14.7772,121.04,,,0,,0
"LTFRB_508",,"Un named Road near Langit Road, Caloocan City",,14.7789,121.035,,,0,,0
"LTFRB_509",,"Un named Road near Langit Road, Caloocan City",,14.7784,121.036,,,0,,0
"LTFRB_51",,"STI College Meycauayan, MacArthur Highway, City of Meycauayan",,14.7289,120.961,,,0,,0
"LTFRB_510",,"Barugo, Caloocan City",,14.7754,121.04,,,0,,0
"LTFRB_511",,"Barugo, Caloocan City",,14.773,121.04,,,0,,0
"LTFRB_512",,"Barugo, Caloocan City",,14.7705,121.041,,,0,,0
"LTFRB_513",,"Kalayaan Elementary School, Langit Road, Caloocan City",,14.7814,121.032,,,0,,0
"LTFRB_514",,"Barugo, Caloocan City",,14.7689,121.042,,,0,,0
"LTFRB_515",,"National Mental Hospital, Barugo, Caloocan City",,14.7676,121.044,,,0,,0
"LTFRB_516",,"Old Zabarte, Caloocan City",,14.772,121.044,,,0,,0
"LTFRB_517",,"Old Zabarte, Caloocan City",,14.77,121.044,,,0,,0
"LTFRB_518",,"Old Zabarte, Caloocan City",,14.7734,121.045,,,0,,0
"LTFRB_519",,"Nodado General Hospital, Old Zabarte, Caloocan City",,14.763,121.044,,,0,,0
"LTFRB_52",,"MacArthur Highway / Banga - Tugatog Road Intersection City of Meycauayan",,14.7279,120.961,,,0,,0
"LTFRB_520",,"Captain F. Samano, Caloocan City",,14.764,121.044,,,0,,0
"LTFRB_521",,"Captain F. Samano / Champaca Intersection, Caloocan City",,14.7605,121.046,,,0,,0
"LTFRB_522",,"Captain F. Samano, Caloocan City",,14.7618,121.045,,,0,,0
"LTFRB_523",,"Zabarte Road, Caloocan City",,14.7602,121.044,,,0,,0
"LTFRB_524",,"Ilang - Ilang, Caloocan City",,14.7587,121.049,,,0,,0
"LTFRB_525",,"New Lance Center for Education, Zabarte Road, Caloocan City",,14.7586,121.044,,,0,,0
"LTFRB_526",,"Zabarte Road / Camarin Road Intersection, Caloocan City",,14.756,121.044,,,0,,0
"LTFRB_527",,"King Solomon / Ilang - Ilang Intersection, Caloocan City",,14.7587,121.053,,,0,,0
"LTFRB_528",,"Camarin Road near The Bellefonte, Caloocan City",,14.7562,121.046,,,0,,0
"LTFRB_529",,"Camarin Road near The Bellefonte, Caloocan City",,14.7564,121.048,,,0,,0
"LTFRB_53",,"Banga Baranggay Hal, MacArthur Highway, City of Meycauayan",,14.7277,120.961,,,0,,0
"LTFRB_530",,"Camarin Road / Ilang - Ilang Intersection, Caloocan City",,14.7569,121.054,,,0,,0
"LTFRB_531",,"Zapote Street / King Edward Intersection, Caloocan City",,14.7543,121.054,,,0,,0
"LTFRB_532",,"Camarin Road near Thunderbird Subdivision, Caloocan City",,14.7567,121.051,,,0,,0
"LTFRB_533",,"Ilang - Ilang, Caloocan City",,14.7596,121.047,,,0,,0
"LTFRB_534",,"Ilang - Ilang, Caloocan City",,14.7587,121.051,,,0,,0
"LTFRB_535",,"Ipil / Camarin Road Intersection, Caloocan City",,14.7571,121.058,,,0,,0
"LTFRB_536",,"Ipil, Caloocan City",,14.7581,121.056,,,0,,0
"LTFRB_537",,"San Vicente / Camarin Road Intersection, Caloocan City",,14.7565,121.059,,,0,,0
"LTFRB_538",,"Camarin Road, Sampaloc Intersection, Caloocan City",,14.7561,121.058,,,0,,0
"LTFRB_539",,"Camarin Road, Caloocan City",,14.757,121.055,,,0,,0
"LTFRB_54",,"MacDonalds, MacArthur Highway, City of Meycauayan",,14.7263,120.961,,,0,,0
"LTFRB_540",,"Zapote Street / Durian Street Intersection, Caloocan City",,14.7523,121.054,,,0,,0
"LTFRB_541",,"Zapote Street / Dama de Nocge Street Intersection, Caloocan City",,14.7498,121.054,,,0,,0
"LTFRB_542",,"Zapote Street, Caloocan City",,14.7478,121.054,,,0,,0
"LTFRB_543",,"Zapote Street / Ilang-Ilang Intersection, Caloocan City",,14.7453,121.054,,,0,,0
"LTFRB_544",,"Sampaguita near Zapote Street / Azalea Intersection, Caloocan City",,14.7439,121.054,,,0,,0
"LTFRB_545",,"Sto. Nino de Maligaya, Sampaguita, Caloocan City",,14.7434,121.056,,,0,,0
"LTFRB_546",,"Sampaguita, Caloocan City",,14.7425,121.057,,,0,,0
"LTFRB_547",,"Sampaguita / Atrium Intersection , Caloocan City",,14.7408,121.056,,,0,,0
"LTFRB_548",,"Hospital, 121.05684",,14.7393,121.057,,,0,,0
"LTFRB_549",,"Sampaguita / Maligaya Intersection, Caloocan City",,14.7384,121.059,,,0,,0
"LTFRB_55",,"Land Bank, MacArthur Highway, City of Meycauayan",,14.727,120.961,,,0,,0
"LTFRB_550",,"Service Road / Maligaya Intersection , Caloocan City",,14.7371,121.059,,,0,,0
"LTFRB_551",,"Quirino Highway / Maligaya Intersection, Caloocan City",,14.7353,121.059,,,0,,0
"LTFRB_552",,"St Claire College of Caloocan, Zabarte Road, Caloocan City",,14.7554,121.044,,,0,,0
"LTFRB_553",,"Zabarte Road near Villa Amor Dos Subd, Caloocan City",,14.7535,121.044,,,0,,0
"LTFRB_554",,"Zabarte Road, Caloocan City",,14.7521,121.044,,,0,,0
"LTFRB_555",,"Zabarte Road / Main Intersection, Caloocan City",,14.7504,121.045,,,0,,0
"LTFRB_556",,"Zabarte Road / Mahogany Intersection, Caloocan City",,14.7481,121.045,,,0,,0
"LTFRB_557",,"Mahogany, Caloocan City",,14.748,121.047,,,0,,0
"LTFRB_558",,"Mahogany / Castle Spring Avenue, Caloocan City",,14.748,121.049,,,0,,0
"LTFRB_559",,"Zabarte Road / Alma Jose Intersection, Caloocan City",,14.7462,121.046,,,0,,0
"LTFRB_56",,"YU Laundry Shop, MacArthur Highway, City of Meycauayan",,14.7222,120.959,,,0,,0
"LTFRB_560",,"Zabarte Road / Quintos Villa Intersection, Caloocan City",,14.7441,121.046,,,0,,0
"LTFRB_561",,"Zabarte Road / Robin Intersection, Caloocan City",,14.7424,121.046,,,0,,0
"LTFRB_562",,"Bernardo General Hospital, Zabarte Road, Caloocan City",,14.7405,121.047,,,0,,0
"LTFRB_563",,"Zabarte Road, Caloocan City",,14.739,121.047,,,0,,0
"LTFRB_564",,"Zabarte Road, Caloocan City",,14.7372,121.048,,,0,,0
"LTFRB_565",,"Zabarte Road / Zabarte Ext. Intersection, Caloocan City",,14.7353,121.048,,,0,,0
"LTFRB_566",,"Zabarte Road / Quirino Highway Intersection, Caloocan City",,14.7316,121.049,,,0,,0
"LTFRB_567",,"Kingfisher / Quirino Highway Intersection, Caloocan City",,14.733,121.05,,,0,,0
"LTFRB_568",,"Nightingale / Quirino Highway Intersection, Caloocan City",,14.7336,121.053,,,0,,0
"LTFRB_569",,"Zabarte Road / Eleuterio Cruz Intersection, Caloocan City",,14.7333,121.048,,,0,,0
"LTFRB_57",,"Shell Fuel Station, MacArthur Highway, City of Meycauayan",,14.7254,120.961,,,0,,0
"LTFRB_570",,"Novastop, Quirino Highway, Caloocan City",,14.7344,121.055,,,0,,0
"LTFRB_571",,"Robinsons Nova Market, Quirino Highway, Caloocan City",,14.735,121.057,,,0,,0
"LTFRB_572",,"Camarin Road, Caloocan City",,14.7555,121.041,,,0,,0
"LTFRB_573",,"Camarin Road, Caloocan City",,14.7526,121.039,,,0,,0
"LTFRB_574",,"Camarin Road, Caloocan City",,14.749,121.037,,,0,,0
