"agency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color","route_id"
"LTFRB",,"Libertad Vito Cruz via FB Harrizon","Harrison St, Manila - HP Village Square, Pablo Ocampo Sr., Manila",3,,,,"LTFRB_PUJ2247"
"LTFRB",,"Libertad Vito Cruz via FB Harrizon","HP Village Square, Pablo Ocampo Sr., Manila - Harrison St, Manila",3,,,,"LTFRB_PUJ2248"
"LTFRB",,"Marcos Ave Tandang Sora Balintawak","Social Science Institute, Commonwealth Avenue, Quezon City - Tanding Sora Avenue, Quezon City",3,,,,"LTFRB_PUJ2249"
"LTFRB",,"Marcos Ave Tandang Sora Balintawak","Tanding Sora Avenue, Quezon City - Tandang Sora / Demetria Reynaldo Intersection, Quezon City",3,,,,"LTFRB_PUJ2250"
"LTFRB",,"Pasay Rtda v Sta Cruz Blumentrit","Hospital, A.Mabini, Manila - Light Rail Transportation / New Antipolo, Quezon City",3,,,,"LTFRB_PUJ2251"
"LTFRB",,"Pasay Rtda v Sta Cruz Blumentrit","Light Rail Transportation 1, Manila - Hospital, A.Mabini, Manila",3,,,,"LTFRB_PUJ2252"
"LTFRB",,"PROJ 2&3 ESPANA","España Blvd / Nicanor Reyes St Intersection, Manila - Molave, Quezon City, Manila",3,,,,"LTFRB_PUJ2253"
"LTFRB",,"PROJ 2&3 ESPANA","Narra, Quezon City, Manila - España Blvd / Nicanor Reyes St Intersection, Manila",3,,,,"LTFRB_PUJ2254"
"LTFRB",,"PROJ 2&3 KALAW via RODRIGUEZ","Maria Y. Orosa St, Manila - Molave, Quezon City, Manila",3,,,,"LTFRB_PUJ2255"
"LTFRB",,"PROJ 2&3 KALAW via RODRIGUEZ","Narra, Quezon City, Manila - T.M. Kalaw, Manila",3,,,,"LTFRB_PUJ2256"
"LTFRB",,"PROJ 2&3 TM KALAW via E RODRIGUEZ","T.M. Kalaw / Maria Y. Orosa St - Molave, Quezon City, Manila",3,,,,"LTFRB_PUJ2257"
"LTFRB",,"PROJ 2&3 TM KALAW via E RODRIGUEZ","Narra, Quezon City, Manila - T.M. Kalaw / Maria Y. Orosa St",3,,,,"LTFRB_PUJ2258"
"LTFRB",,"Proj 2 3 Welcome Rtda","Quezon Avenue / D Tuazon Intersection, Quezon City - Narra, Quezon City, Manila",3,,,,"LTFRB_PUJ2259"
"LTFRB",,"Proj 2 3 Welcome Rtda","Molave, Quezon City, Manila - Timog Ave / Scout Santiago Intersection, Quezon City, Manila",3,,,,"LTFRB_PUJ2260"
"LTFRB",,"QUIRINO HIGHWAY ZABARTE PANAY AVENUE","Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila - St Claire College of Caloocan, Zabarte Road, Caloocan City",3,,,,"LTFRB_PUJ2261"
"LTFRB",,"QUIRINO HIGHWAY ZABARTE PANAY AVENUE","St Claire College of Caloocan, Zabarte Road, Caloocan City - Philippine Coconut Authority, Commonwealth Avenue, Quezon City",3,,,,"LTFRB_PUJ2262"
"LTFRB",,"QUIRINO HIGHWAY STA LUCIA","Jose Abad Santos, Quezon City - Susana, Quezon City",3,,,,"LTFRB_PUJ2263"
"LTFRB",,"QUIRINO HIGHWAY STA LUCIA","Susana, Quezon City - R Humabon, Quezon City",3,,,,"LTFRB_PUJ2264"
"LTFRB",,"SM FAIRVIEW LAGRO SUBDIVISION LOOP","Ascencion Avenue / Tatlong Hari Street Intersection, Quezon City - SM Public Transport Terminal, Regalado Highway, Quezon City",3,,,,"LTFRB_PUJ2265"
"LTFRB",,"SM FAIRVIEW LAGRO SUBDIVISION LOOP","Quirino Highway, Quezon City - Ascencion Avenue / Tatlong Hari Street Intersection, Quezon City",3,,,,"LTFRB_PUJ2266"
"LTFRB",,"SM NORTH LAGRO","Philippine Coconut Authority, Commonwealth Avenue, Quezon City - Our Lady of Mercy School, 14.680409, 121.084434",3,,,,"LTFRB_PUJ2267"
"LTFRB",,"SM NORTH LAGRO","Quirino Highway / La Mesa Road Intersection, Calcoocan City - Regalado Highway / Commonwealth Avenue Intersection, Quezon City",3,,,,"LTFRB_PUJ2268"
"LTFRB",,"TALA NOVALICHES via QUIRINO AVENUE","Quirino Highway / Maligaya Intersection, Caloocan City - Dr Uyguanco Avenue, City of San Jose del Monte",3,,,,"LTFRB_PUJ2269"
"LTFRB",,"TALA NOVALICHES via QUIRINO AVENUE","City of San Jose del Monte - Robinsons Nova Market, Quirino Highway, Caloocan City",3,,,,"LTFRB_PUJ2270"
"LTFRB",,"YALE CM RECTO","Mendiola / Legarda Intersection, Manila - General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila",3,,,,"LTFRB_PUJ2271"
"LTFRB",,"YALE CM RECTO","Aurora Blvd / N Domingo Intersection, Quezon City, Manila - Claro M. Recto Ave / Nicanor Reyes Street Intersection, Manila",3,,,,"LTFRB_PUJ2272"
"LTFRB",,"Angono NCC Market via Felix Ave","Quezon Ave / E Rodriguez St Intersection, Angono, Manila - Manila East Rd, Angono, Manila",3,,,,"LTFRB_PUJ2273"
"LTFRB",,"Angono NCC Market via Felix Ave","Manila East Rd / Botong Francisco Ave, Angono, Manila - Ortigas Avenue Extension, Cainta, Manila",3,,,,"LTFRB_PUJ2274"
"LTFRB",,"Angono NCC Market via Felix Ave","Ortigas Avenue Extension, Cainta, Manila - E Rodriguez Ave / Ortigas Avenue Extension, Tatay, Manila",3,,,,"LTFRB_PUJ2275"
"LTFRB",,"Angono NCC Market via Felix Ave","Ortigas Avenue Extension, Tatay Manila - Quezon Ave / E Rodriguez St Intersection, Angono, Manila",3,,,,"LTFRB_PUJ2276"
"LTFRB",,"Arroceros Pagasa via Espana QAve","Taft Ave, Manila - Road 10, Quezon City",3,,,,"LTFRB_PUJ2277"
"LTFRB",,"Arroceros Pagasa via Espana QAve","Road 8, Quezon City - Mindanao Avenue, Quezon City",3,,,,"LTFRB_PUJ2278"
"LTFRB",,"Arroceros Pagasa via Espana QAve","Epifanio de los Santos Avenue / Bansalangin Intersection, Quezon City - Quezon Bridge, Manila",3,,,,"LTFRB_PUJ2279"
"LTFRB",,"Ayala Guadalupe Ibabaw via JP Rizal","Makati Ave / Ayala Avenue Intersection, Makati City, Manila - Dr Jose P. Rizal Ave, Makati City, Manila",3,,,,"LTFRB_PUJ2280"
"LTFRB",,"Ayala Guadalupe Ibabaw via JP Rizal","Progreso 2, Makati City, Manila - Makati Ave / Ayala Avenue Intersection, Makati City, Manila",3,,,,"LTFRB_PUJ2281"
"LTFRB",,"Baclaran Nichols","Villamor Health Center, Andrews Avenue, Pasay City, Manila - Roxas Blvd / Redemptorist Road Intersection, Parañaque City, Manila",3,,,,"LTFRB_PUJ2282"
"LTFRB",,"Baclaran Nichols","Epifanio de los Santos Avenue, Lungsod ng Pasay - Andrews Ave, Lungsod ng Pasay, Manila",3,,,,"LTFRB_PUJ2283"
"LTFRB",,"Bacood Quiapo (Barbosa) via R Magsaysay","Bacood / Dalisay Intersection, Manila - Legarda, Manila",3,,,,"LTFRB_PUJ2284"
"LTFRB",,"Bacood Quiapo (Barbosa) via R Magsaysay","Quezon Blvd, Manila - Internet Cafe, Old Sta. Mesa, Manila",3,,,,"LTFRB_PUJ2285"
"LTFRB",,"Bacood Quiapo (Barbosa) via R Magsaysay","Old Sta. Mesa, Manila - Bacood / Dalisay Intersection, Manila",3,,,,"LTFRB_PUJ2286"
"LTFRB",,"Bagong Silang Ever Gotesco via Zabarte","Commonwealth Avenue / Capitol Homes Drive Intersection, Quezon City - Commonwealth Avenue / Kalayaan A Intersection, Quezon City",3,,,,"LTFRB_PUJ2287"
"LTFRB",,"Bagong Silang Ever Gotesco via Zabarte","Commonwealth Avenue, Quezon City - Sto. Nino Parish, Old Zabarte, Caloocan City",3,,,,"LTFRB_PUJ2288"
"LTFRB",,"Bagong Silang Ever Gotesco via Zabarte","Sto. Nino Parish, Old Zabarte, Caloocan City - Commonwealth Avenue / Capitol Homes Drive Intersection, Quezon City",3,,,,"LTFRB_PUJ2289"
"LTFRB",,"Bagong Silang SM Fairview via Zabarte Road","Mindanao Avenue / Belfast Intersection, Quezon City - Rhexan Academy, Langit Road, Caloocan City",3,,,,"LTFRB_PUJ2290"
"LTFRB",,"Bagong Silang SM Fairview via Maligaya Park","Rhexan Academy, Langit Road, Caloocan City - Mindanao Avenue / Belfast Intersection, Quezon City",3,,,,"LTFRB_PUJ2293"
"LTFRB",,"Bagumbayan Palengke (Pasig)","Manuel L. Quezon, Muntinlupa City, Manila - Balderama, Pasig City, Manila",3,,,,"LTFRB_PUJ2294"
"LTFRB",,"Bagumbayan Palengke (Pasig)","Balderama, Pasig City, Manila - Manuel L. Quezon, Muntinlupa City, Manila",3,,,,"LTFRB_PUJ2295"
"LTFRB",,"Balintawak Novaliches via Quirino highway","Andreas Bonifacio, Quezon City - Dumalay, Quezon City",3,,,,"LTFRB_PUJ2296"
"LTFRB",,"Balintawak Novaliches via Quirino highway","Quirino Highway, Quezon City - North Luzon Expressway / Epifanio de los Santos Avenue Intersection, Caloocan City",3,,,,"LTFRB_PUJ2297"
"LTFRB",,"Bangkusay Divisoria","Wet Market, Juan Luma, Manila - Velasquez, Manila City",3,,,,"LTFRB_PUJ2298"
"LTFRB",,"Bangkusay Divisoria","Velasquez, Manila City - Wet Market, Juan Luma, Manila",3,,,,"LTFRB_PUJ2299"
"LTFRB",,"Bicutan Pasay RTDA","South Luzon Expressway, Muntinlupa City, Manila - Epifanio de los Santos Avenue, Lungsod ng Pasay",3,,,,"LTFRB_PUJ2300"
"LTFRB",,"Bicutan Pasay RTDA","Epifanio de los Santos Avenue, Lungsod ng Pasay - South Luzon Expressway, Makati City, Manila",3,,,,"LTFRB_PUJ2301"
"LTFRB",,"Bicutan Pasay RTDA","South Luzon Expressway, Makati City, Manila - South Luzon Expressway, Muntinlupa City, Manila",3,,,,"LTFRB_PUJ2302"
"LTFRB",,"Binan Bicutan(Taguig) via Alabang","A Mabini Street, Binan City - Centennial Road, Montinlupa City",3,,,,"LTFRB_PUJ2303"
"LTFRB",,"Binan Bicutan(Taguig) via Alabang","Civic Dr, Muntinlupa City, Manila - Pedro Escueta Street, Binan City",3,,,,"LTFRB_PUJ2304"
"LTFRB",,"Binan Bicutan(Taguig) via Sucat SSH","Jac Liner Bus Terminal, Binan City - South Luzon Expressway, Parañaque City, Manila",3,,,,"LTFRB_PUJ2305"
"LTFRB",,"Binan Bicutan(Taguig) via Sucat SSH","South Luzon Expressway, Parañaque City, Manila - Jac Liner Bus Terminal, Binan City",3,,,,"LTFRB_PUJ2306"
"LTFRB",,"Boni Pinatubo Kalentong JRU","Sierra Madre, Makati City, Manila - New Panaderos / Castañeda Intersection, Manila",3,,,,"LTFRB_PUJ2307"
"LTFRB",,"Boni Pinatubo Kalentong JRU","Villarica St / A. Mabini Intersection, Mandaluyong City, Manila - Arayat, Mandaluyong City, Manila",3,,,,"LTFRB_PUJ2308"
"LTFRB",,"Boni Pinatubo StopnShop via Pinagtipunan","Sierra Madre, Makati City, Manila - Ramon Magsaysay Blvd / Altura Intersection, Manila",3,,,,"LTFRB_PUJ2309"
"LTFRB",,"Boni Pinatubo StopnShop via Pinagtipunan","Internet Cafe, Old Sta. Mesa, Manila - Arayat, Mandaluyong City, Manila",3,,,,"LTFRB_PUJ2310"
"LTFRB",,"Brgy Bagong Silangan Sampaguita via Marcos Ave","Department of Social Welfare and Development, J.P Rizal, Quezon City - J.P Rizal / Macabulos Intersection, Quezon City",3,,,,"LTFRB_PUJ2311"
"LTFRB",,"Brgy Bagong Silangan Sampaguita via Marcos Ave","J.P Rizal / Macabulos Intersection, Quezon City - Department of Social Welfare and Development, J.P Rizal, Quezon City",3,,,,"LTFRB_PUJ2312"
"LTFRB",,"Cash & Carry Buendia LRT","Marina Way, Lungsod ng Pasay - Senator Gil Puyat Ave, Lungsod ng Pasay, Manila",3,,,,"LTFRB_PUJ2313"
"LTFRB",,"Cash & Carry Buendia LRT","Senator Gil Puyat Ave, Lungsod ng Pasay, Manila - Marina Way, Lungsod ng Pasay",3,,,,"LTFRB_PUJ2314"
"LTFRB",,"Dapitan Libertad via L Guinto","Taft Ave / College Rd Intersection, Lungsod ng Pasay - Taft Ave / Padre Faura Intersection, Manila",3,,,,"LTFRB_PUJ2315"
"LTFRB",,"Dapitan Libertad via L Guinto","Taft Ave / Padre Faura Intersection, Manila - P. Villanueva, Lungsod ng Pasay",3,,,,"LTFRB_PUJ2316"
"LTFRB",,"Don Mariano Marcos Ave Quirino Highway via Tsora","Tandang Sora / Demetria Reynaldo Intersection, Quezon City - Tanding Sora Avenue, Quezon City",3,,,,"LTFRB_PUJ2317"
"LTFRB",,"Don Mariano Marcos Ave Quirino Highway via Tsora","Tanding Sora Avenue, Quezon City - Tandang Sora / Demetria Reynaldo Intersection, Quezon City",3,,,,"LTFRB_PUJ2318"
"LTFRB",,"Ever Gotesco Almar Subd","Commonwealth Avenue / Capitol Homes Drive Intersection, Quezon City - St Claire College of Caloocan, Zabarte Road, Caloocan City",3,,,,"LTFRB_PUJ2319"
"LTFRB",,"Ever Gotesco Almar Subd","St Claire College of Caloocan, Zabarte Road, Caloocan City - Commonwealth Avenue / Capitol Homes Drive Intersection, Quezon City",3,,,,"LTFRB_PUJ2320"
"LTFRB",,"Ever Gotesco Camarin via Zapote","Commonwealth Avenue / Capitol Homes Drive Intersection, Quezon City - National Mental Hospital, Barugo, Caloocan City",3,,,,"LTFRB_PUJ2321"
"LTFRB",,"Ever Gotesco Camarin via Zapote","National Mental Hospital, Barugo, Caloocan City - Commonwealth Avenue / Capitol Homes Drive Intersection, Quezon City",3,,,,"LTFRB_PUJ2322"
"LTFRB",,"Fairview Wet Market TM Kalaw","Maria Y. Orosa St, Manila - Commonwealth Avenue / Dona Carmen Intersection, Quezon City",3,,,,"LTFRB_PUJ2323"
"LTFRB",,"Fairview Wet Market TM Kalaw","Commonwealth Avenue, Quezon City - T.M. Kalaw, Manila",3,,,,"LTFRB_PUJ2324"
"LTFRB",,"Guadalupe Cartimar via Roxas Blvd","Senator Gil Puyat Ave, Lungsod ng Pasay, Manila - Epifanio de los Santos Avenue, Makati City, Manila",3,,,,"LTFRB_PUJ2325"
"LTFRB",,"Guadalupe Cartimar via Roxas Blvd","Epifanio de los Santos Avenue, Makati City, Manila - Senator Gil Puyat Ave, Lungsod ng Pasay, Manila",3,,,,"LTFRB_PUJ2326"
"LTFRB",,"Guadalupe Delpan MRT","Epifanio de los Santos Avenue, Makati City, Manila - Tejeron, Makati City, Manila",3,,,,"LTFRB_PUJ2327"
"LTFRB",,"Imus Zapote","Emilio Aguinaldo Hwy / Holiday Ave Intersection, Imus, Manila - Roxas Blvd / C. Rivera Intersection, Parañaque City, Manila",3,,,,"LTFRB_PUJ2329"
"LTFRB",,"Imus Zapote","Redemptorist Road, Parañaque City, Manila - Emilio Aguinaldo Hwy / Holiday Ave Intersection, Imus, Manila",3,,,,"LTFRB_PUJ2330"
"LTFRB",,"Karuhatan Sta Cruz via Fuentes","Rizal Avenue, Manila - Jolibee, MacArthur Highway, Malinta, Valenzuela City",3,,,,"LTFRB_PUJ2331"
"LTFRB",,"Karuhatan Sta Cruz via Fuentes","Jolibee, MacArthur Highway, Malinta, Valenzuela City - Plaza Santa Cruz, Manila City",3,,,,"LTFRB_PUJ2332"
"LTFRB",,"Karuhatan Ugong","Que Grande, Valenzuela City - Glen T de Leon, Valenzuela City",3,,,,"LTFRB_PUJ2333"
"LTFRB",,"Karuhatan Ugong","Glen T de Leon, Valenzuela City - Que Grande, Valenzuela City",3,,,,"LTFRB_PUJ2334"
"LTFRB",,"Kiko Camarin SM Fairview via Maligaya Park","Quirino Highway / Maligaya Intersection, Caloocan City - Camarin Road, Sampaloc Intersection, Caloocan City",3,,,,"LTFRB_PUJ2335"
"LTFRB",,"Kiko Camarin SM Fairview via Maligaya Park","Camarin Road, Sampaloc Intersection, Caloocan City - Quirino Highway / Maligaya Intersection, Caloocan City",3,,,,"LTFRB_PUJ2336"
"LTFRB",,"Landmark Puregold Loop","Makati Ave / North Dr Intersection, Makati City, Manila - J.P. Rizal Ave, Makati City, Manila",3,,,,"LTFRB_PUJ2337"
"LTFRB",,"Landmark Puregold Loop","J.P. Rizal Ave, Makati City, Manila - Makati Ave / North Dr Intersection, Makati City, Manila",3,,,,"LTFRB_PUJ2338"
"LTFRB",,"Lealtad P Miranda","R Hidalgo, Manila - Matimyas, Manila City",3,,,,"LTFRB_PUJ2339"
"LTFRB",,"Lealtad P Miranda","Matimyas, Manila City - R Hidalgo, Manila",3,,,,"LTFRB_PUJ2340"
"LTFRB",,"Libertad MCU viia Taft Ave","F.B. Harrison St, Lungsod ng Pasay - Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City",3,,,,"LTFRB_PUJ2341"
"LTFRB",,"Libertad MCU viia Taft Ave","Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City - Marcelo H. del Pilar / Salas Intersection, Manila",3,,,,"LTFRB_PUJ2342"
"LTFRB",,"Malinta Bagbaguin","Our Lady of Fatima College, Maysan Road, Valenzuela City - Bagbaguin Family Hospital, Genteral Luis, Caloocan City",3,,,,"LTFRB_PUJ2343"
"LTFRB",,"Malinta Bagbaguin","Bagbaguin Family Hospital, Genteral Luis, Caloocan City - Our Lady of Fatima College, Maysan Road, Valenzuela City",3,,,,"LTFRB_PUJ2344"
"LTFRB",,"Malolos BBB (Val) via MacArthur Highway","MacArthur Highway / Del Monte Intersection, Malabon City - Ang Dating Daan, Balagtas",3,,,,"LTFRB_PUJ2345"
"LTFRB",,"Malolos BBB (Val) via MacArthur Highway","North Luzon Expressway, Balagtas - MacArthur Highway / Del Monte Intersection, Malabon City",3,,,,"LTFRB_PUJ2346"
"LTFRB",,"Marikina City SM Santolan LRT","Amang Rodriguez Ave, Pasig City, Manila - Sumulong Hwy, Marikina City, Manila",3,,,,"LTFRB_PUJ2347"
"LTFRB",,"Marikina City SM Santolan LRT","Jacamar, Marikina City, Manila - Amang Rodriguez Ave, Pasig City, Manila",3,,,,"LTFRB_PUJ2348"
"LTFRB",,"Montalban San Rafael","Gen. A Luna, San Mateo - MH del Pilar Street, Rodriguez",3,,,,"LTFRB_PUJ2349"
"LTFRB",,"Montalban San Rafael","MH del Pilar Street, Rodriguez - Gen. A Luna, San Mateo",3,,,,"LTFRB_PUJ2350"
"LTFRB",,"Montalban Wawa","MH del Pilar Street, Rodriguez - M H del Pilar Street, Rodriguez",3,,,,"LTFRB_PUJ2351"
"LTFRB",,"Montalban Wawa","M H del Pilar Street, Rodriguez - MH del Pilar Street, Rodriguez",3,,,,"LTFRB_PUJ2352"
"LTFRB",,"Nagtahan RTDA Pandacan","Nagtahan Bridge, Manila - Ramon Magsaysay Blvd, Manila",3,,,,"LTFRB_PUJ2353"
"LTFRB",,"Nagtahan RTDA Pandacan","Ramon Magsaysay Blvd, Manila - Nagtahan Bridge, Manila",3,,,,"LTFRB_PUJ2354"
"LTFRB",,"Namayan Vergara","J P Rizal, Mandaluyong City - Shaw Blvd, Mandaluyong City, Manila",3,,,,"LTFRB_PUJ2355"
"LTFRB",,"Namayan Vergara","Haig, Mandaluyong City - J P Rizal, Mandaluyong City",3,,,,"LTFRB_PUJ2356"
"LTFRB",,"Napocor Vill NIA Vill Tandang Sora","Childrens Medical Center, Quezon Avenue, Quezon City - St Peter Chapels, Commonwealth Avenue, Quezon City",3,,,,"LTFRB_PUJ2357"
"LTFRB",,"Napocor Vill NIA Vill Tandang Sora","St Peter Chapels, Commonwealth Avenue, Quezon City - Childrens Medical Center, Quezon Avenue, Quezon City",3,,,,"LTFRB_PUJ2358"
"LTFRB",,"Navotas Recto","Oroquieta, Manila - Navotas City Hall, M. Naval, City of Navotas",3,,,,"LTFRB_PUJ2359"
"LTFRB",,"Navotas Recto","Tangos Elementary School, M. Naval, City of Navotas - LRT Doroteo Jose-Recto Station Walkway / Rizal Avenue Intersection, Manila",3,,,,"LTFRB_PUJ2360"
"LTFRB",,"North Harbor Sta Mesa via Magsaysay","Ramon Magsaysay Blvd, Manila - LRT Doroteo Jose-Recto Station Walkway / Rizal Avenue Intersection, Manila",3,,,,"LTFRB_PUJ2361"
"LTFRB",,"North Harbor Sta Mesa via Magsaysay","LRT Doroteo Jose-Recto Station Walkway / Rizal Avenue Intersection, Manila - Ramon Magsaysay Blvd / Altura Intersection, Manila",3,,,,"LTFRB_PUJ2362"
"LTFRB",,"Novaliches BF Homes","Susano, Caloocan City - Teofilo Samson Road, Caloocan City",3,,,,"LTFRB_PUJ2363"
"LTFRB",,"Novaliches BF Homes","Teofilo Samson Road, Caloocan City - Topaz, Caloocan City",3,,,,"LTFRB_PUJ2364"
"LTFRB",,"Novaliches Bignay vice versa","General Luis / Emerald Intersection, Caloocan City - Llano Road, Caloocan City",3,,,,"LTFRB_PUJ2365"
"LTFRB",,"Novaliches Bignay vice versa","Llano Road, Caloocan City - General Luis / Gold Intersection, Caloocan City",3,,,,"LTFRB_PUJ2366"
"LTFRB",,"Novaliches Grotto (SJDM)","Buenmar Drive, Quezon City - Sta. Maria - Tungkong Mangga Rd, City of San Jose del Monte",3,,,,"LTFRB_PUJ2367"
"LTFRB",,"Novaliches Grotto (SJDM)","Sta. Maria - Tungkong Mangga Rd, City of San Jose del Monte - Susano / General Luis Intersection, Caloocan City",3,,,,"LTFRB_PUJ2368"
"LTFRB",,"Novaliches Palmera (SJDM)","Buenmar Drive, Quezon City - Starmall San Jose de Monte, Quirino Highway, City of San Jose del Monte",3,,,,"LTFRB_PUJ2369"
"LTFRB",,"Novaliches Palmera (SJDM)","Starmall San Jose de Monte, Quirino Highway, City of San Jose del Monte - Ramirez / Quirino Highway, Caloocan City",3,,,,"LTFRB_PUJ2370"
"LTFRB",,"Old Pque Bldg San Antonio Valley","Dr A. Santos Ave, Parañaque City, Manila - Dr A. Santos Ave / Vitalez Intersection, Parañaque City, Manila",3,,,,"LTFRB_PUJ2371"
"LTFRB",,"Old Pque Bldg San Antonio Valley","Dr A. Santos Ave / Vitalez Intersection, Parañaque City, Manila - Dr A. Santos Ave, Parañaque City, Manila",3,,,,"LTFRB_PUJ2372"
"LTFRB",,"Ortigas Complex Robinsons Galleria","E.Abello / Ortigas Ave Intersection, Pasig City, Manila - Ortigas Ave, Quezon City, Manila",3,,,,"LTFRB_PUJ2373"
"LTFRB",,"PagAsa Pier South via Qave","Padre Burgos St, Manila - Mindanao Avenue, Quezon City",3,,,,"LTFRB_PUJ2376"
"LTFRB",,"PagAsa Pier South via Qave","Mindanao Avenue / Road 10 Intersection, Quezon City - Padre Burgos St / Padre Burgos Street Intersection, Manila",3,,,,"LTFRB_PUJ2377"
"LTFRB",,"Pandacan Pier South","Angel Linao / Pedro Gil - Bonifacio Dr Manila",3,,,,"LTFRB_PUJ2378"
"LTFRB",,"Pandacan Pier South","Bonifacio Drive, Manila - Angel Linao / Pedro Gil",3,,,,"LTFRB_PUJ2379"
"LTFRB",,"Pasay RTDA Monumento via Taft Ave JA Santos","Taft Ave, Lungsod ng Pasay - Light Rail Transportation / New Antipolo, Quezon City",3,,,,"LTFRB_PUJ2380"
"LTFRB",,"Pasay RTDA Monumento via Taft Ave JA Santos","Light Rail Transportation 1, Manila - Taft Ave, Lungsod ng Pasay",3,,,,"LTFRB_PUJ2381"
"LTFRB",,"Pasay RTDA QI via L Guinto","Taft Ave, Lungsod ng Pasay - Taft Ave, Manila",3,,,,"LTFRB_PUJ2382"
"LTFRB",,"Pasay RTDA QI via L Guinto","Taft Ave, Manila - Taft Ave, Lungsod ng Pasay",3,,,,"LTFRB_PUJ2383"
"LTFRB",,"Pasay RTDA Sucat via SSH","E Service Rd,  Taguig City, Manila - Epifanio de los Santos Avenue, Lungsod ng Pasay",3,,,,"LTFRB_PUJ2384"
"LTFRB",,"Pasay RTDA Sucat via SSH","Epifanio de los Santos Avenue, Lungsod ng Makati, Manila - South Luzon Expressway, Muntinlupa City, Manila",3,,,,"LTFRB_PUJ2385"
"LTFRB",,"Pfaura San Andres via M Adriatico","Agusto Francisco, Manila - Padre Faura / M Adriatico Intersection, Manila",3,,,,"LTFRB_PUJ2386"
"LTFRB",,"Pfaura San Andres via M Adriatico","Philipine General Hospital, Pedro Gil, Manila - Agusto Francisco, Manila",3,,,,"LTFRB_PUJ2387"
"LTFRB",,"Pier South via Road 10","Sto. Nino Church, Nicolas Zamora, Manila - President Ferdinand E. Marcos Highway, Tondo",3,,,,"LTFRB_PUJ2388"
"LTFRB",,"Pier South via Road 10","President Ferdinand E. Marcos Highway, Tondo - President Ferdinand E. Marcos Highway / Bonifacio Intersection, Tondo",3,,,,"LTFRB_PUJ2389"
"LTFRB",,"Pier South via Road 10","Manila Film Centre, President Ferdinand E. Marcos Highway, Tondo - Isabelo delos Reyes Elementary School, Nicolas Zamora, Manila",3,,,,"LTFRB_PUJ2390"
"LTFRB",,"Plaridel BBB (Val) via MacArthur Highway","Ang Dating Daan, Balagtas - Banga Baranggay Hal, MacArthur Highway, City of Meycauayan",3,,,,"LTFRB_PUJ2392"
"LTFRB",,"Plaza Miranda OPiers via Vitas","Padre Burgos St, Manila - Quezon Blvd, Manila",3,,,,"LTFRB_PUJ2393"
"LTFRB",,"Plaza Miranda OPiers via Vitas","Quezon Blvd, Manila - Bonifacio Drive, Manila",3,,,,"LTFRB_PUJ2394"
"LTFRB",,"Polo Sangandaan via Tenejeros","Caloocan City Police Station, Samson Road, Malabon City - San Diego de Alcala Parish, Palassan Road, Kapitan Viilila, Valenzuela City",3,,,,"LTFRB_PUJ2395"
"LTFRB",,"Polo Sangandaan via Tenejeros","San Diego de Alcala Parish, Palassan Road, Kapitan Viilila, Valenzuela City - Caloocan City Police Station, Samson Road, Malabon City",3,,,,"LTFRB_PUJ2396"
"LTFRB",,"Proj 6 Recto via Espana QAve","Quezon Blvd, Manila - Road 1 / A8A Intersection Quezon City",3,,,,"LTFRB_PUJ2397"
"LTFRB",,"Proj 6 Recto via Espana QAve","Road 1 / A8A Intersection Quezon City - Quezon Blvd, Manila",3,,,,"LTFRB_PUJ2398"
"LTFRB",,"QI Kalaw","Taft Ave, Manila - Quezon Institute, Eulogio Rodriguez Sr Ave, Quezon City, Manila",3,,,,"LTFRB_PUJ2399"
"LTFRB",,"QI Kalaw","Quezon Institute, Eulogio Rodriguez Sr Ave, Quezon City, Manila - Taft Ave / T.M. Kalaw Intersection, Manila",3,,,,"LTFRB_PUJ2400"
"LTFRB",,"Quezon Ave LRT 5th Avenue Caloocan","Gregorio Araneta Ave, Quezon City - Circumferential Road 3 / M.H. Del Pilar St, Caloocan City, Manila",3,,,,"LTFRB_PUJ2401"
"LTFRB",,"Quiapo (Barbosa) San Juan via Legarda","P. Sanchez St, Manila - Arlegui, Manila",3,,,,"LTFRB_PUJ2403"
"LTFRB",,"Quiapo (Barbosa) San Juan via Legarda","R Hidalgo, Manila - P. Sanchez St, Manila",3,,,,"LTFRB_PUJ2404"
"LTFRB",,"Quiapo Sangandaan via Evangelista","Evangelista Street, Manila City - Tutuban Cluster Mall, CM Recto Avenue, Manila",3,,,,"LTFRB_PUJ2405"
"LTFRB",,"Quiapo Sangandaan via Evangelista","Tutuban Cluster Mall, CM Recto Avenue, Manila - Quezon Blvd, Manila",3,,,,"LTFRB_PUJ2406"
"LTFRB",,"Resettlement Zapote (DBB)","Un-named Road, Lungsod ng Dasmariñas, Manila - Quirino Ave, Bacoor City, Manila",3,,,,"LTFRB_PUJ2407"
"LTFRB",,"Resettlement Zapote (DBB)","Quirino Ave, Bacoor City, Manila - Fatima Road, Lungsod ng Dasmariñas, Manila",3,,,,"LTFRB_PUJ2408"
